dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,quality,reference,start-date,typology,description,document-types,document-url,documentation-url,local-plan,notes,organisation
local-plan-document,,3800331,2024-12-18,,,Draft Local Plan Full Update Preferred Options June 2024,600001,,local-plan-document,authoritative,draft-local-plan-full-update-preferred-options-june-2024,,document,,local-plan;local-plan-review,https://www.breckland.gov.uk/media/21601/Regulation-18-Preferred-Options-Local-Plan-Full-Update-June-2024/pdf/Regulation_18_Preferred_Options_Local_Plan_Full_Update_June_2024.pdf?m=1732610181683,https://www.breckland.gov.uk/article/19942/Local-Plan-Full-Update-2024,local-plan-full-update-2024,,
local-plan-document,,3800332,2024-12-18,,,Policies Map - West,600001,,local-plan-document,authoritative,policies-map-west-brighton-and-hove-city-plan-part-one,,document,,policies-map,https://www.brighton-hove.gov.uk/sites/default/files/2023-03/CPP2%20West%20Area%20map%20PDF%20March%202023.pdf,https://www.brighton-hove.gov.uk/sites/default/files/2023-03/CPP2%20East%20Area%20map%20PDF%20March%202023.pdf,brighton-and-hove-city-plan-part-one,,
local-plan-document,,3800333,2024-12-18,,,Policies Map - Central,600001,,local-plan-document,authoritative,policies-map-central,,document,,policies-map,https://www.brighton-hove.gov.uk/sites/default/files/2023-11/CPP2%20Central%20Area%20map%20PDF%20March%202023%20%281%29.pdf,https://www.brighton-hove.gov.uk/planning/city-plan-part-two/adopted-policies-map,brighton-and-hove-city-plan-part-one,,
local-plan-document,,3800334,2024-12-20,,,Bracknell Forest Local Plan 2020-2037,600001,,local-plan-document,authoritative,bracknell-forest-local-plan-2020-2037,,document,,local-plan,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/bracknell-forest-local-plan/about-bracknell-forest-local-plan,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/bracknell-forest-local-plan/about-bracknell-forest-local-plan,bracknell-forest-local-plan,,
local-plan-document,,3800335,2024-12-20,,,Policies map 1 - Binfield,600001,,local-plan-document,authoritative,policies-map-1-binfield,,document,,policies-map,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/bracknell-forest-policies-map,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/bracknell-forest-policies-map,bracknell-forest-local-plan,,
local-plan-document,,3800336,2024-12-20,,,Policies map 2 - Warfield and Winkfield North,600001,,local-plan-document,authoritative,policies-map-2-warfield-and-winkfield-north,,document,,policies-map,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/bracknell-forest-policies-map,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/bracknell-forest-policies-map,bracknell-forest-local-plan,,
local-plan-document,,3800337,2024-12-20,,,Policies map 3 - Bracknell and Winfield South,600001,,local-plan-document,authoritative,policies-map-3-bracknell-and-winfield-south,,document,,policies-map,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/bracknell-forest-policies-map,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/bracknell-forest-policies-map,bracknell-forest-local-plan,,
local-plan-document,,3800338,2024-12-20,,,Policies map 4 - Sandhurst and Crowthorne,600001,,local-plan-document,authoritative,policies-map-4-sandhurst-and-crowthorne,,document,,policies-map,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/bracknell-forest-policies-map,https://www.bracknell-forest.gov.uk/planning-and-building-control/planning/planning-policy/development-plan/bracknell-forest-policies-map,bracknell-forest-local-plan,,
local-plan-document,,3800339,2024-12-20,,,South East Lincolnshire Local Plan 2011-2036,600001,,local-plan-document,authoritative,south-east-lincolnshire-local-plan-2011-2036,,document,,local-plan,https://southeastlincslocalplan.org/media/21941/South-East-Lincolnshire-Local-Plan-2011-2036/pdf/Local-Plan-text-March-2019.pdf?m=1720710748483,https://southeastlincslocalplan.org/article/20102/Adopted-Plan,south-east-lincs-local-plan,,
local-plan-document,,3800340,2024-12-20,,,Policies map,600001,,local-plan-document,authoritative,policies-map-south-east-lincs-local-plan,,document,,policies-map,https://southeastlincslocalplan.org/media/21942/Policies-map/pdf/0-Policies-Map.pdf?m=1720710748117,https://southeastlincslocalplan.org/article/20102/Adopted-Plan,south-east-lincs-local-plan,,
local-plan-document,,3800341,2024-12-20,,,Core Strategy,600001,,local-plan-document,authoritative,core-strategy,,document,,core-strategy;local-plan,https://www.west-norfolk.gov.uk/homepage/23/current_local_plan,https://www.west-norfolk.gov.uk/homepage/23/current_local_plan,borough-council-of-king-s-lynn-and-west-norfolk-local-plan-review,,
local-plan-document,,3800342,2024-12-20,,,Site Allocations & Development Management Policies (SADMP) Plan,600001,,local-plan-document,authoritative,site-allocations-development-management-policies-sadmp-plan,,document,,local-plan;site-allocations,https://www.west-norfolk.gov.uk/info/20220/site_allocations_and_development_management_policies_plan/514/adopted_plan,https://www.west-norfolk.gov.uk/info/20220/site_allocations_and_development_management_policies_plan/514/adopted_plan,borough-council-of-king-s-lynn-and-west-norfolk-local-plan-review,,
local-plan-document,,3800343,2024-12-20,,,Bolton’s Allocations Plan,600001,,local-plan-document,authoritative,boltons-allocations-plan,,document,,local-plan;site-allocations,https://www.bolton.gov.uk/downloads/file/671/allocations-plan-written-statement,https://www.bolton.gov.uk/planning-policy-strategy/allocations-plan/1,bolton-metropolitan-borough-council-local-plan-2011,,
local-plan-document,,3800344,2024-12-20,,,https://www.bolsover.gov.uk/index.php?option=com_content&view=article&id=90,600001,,local-plan-document,authoritative,https-www-bolsover-gov-uk-index-php-option-com-content-view-article-id-90,,document,,local-plan,https://www.bolsover.gov.uk/index.php?option=com_content&view=article&id=90,https://www.bolsover.gov.uk/index.php?option=com_content&view=article&id=90,bolsover-district-council-local-plan-2022,,
local-plan-document,,3800345,2024-12-20,,,Policies Map Northern Area,600001,,local-plan-document,authoritative,policies-map-northern-area,,document,,policies-map,https://www.bolsover.gov.uk/index.php?option=com_content&view=article&id=90,https://www.bolsover.gov.uk/index.php?option=com_content&view=article&id=90,bolsover-district-council-local-plan-2022,,
local-plan-document,,3800346,2024-12-20,,,Policies Map Central Area,600001,,local-plan-document,authoritative,policies-map-central-area,,document,,policies-map,https://www.bolsover.gov.uk/index.php?option=com_content&view=article&id=90,https://www.bolsover.gov.uk/index.php?option=com_content&view=article&id=90,bolsover-district-council-local-plan-2022,,
local-plan-document,,3800347,2024-12-20,,,Blackpool Local Plan 2012-2027 Policies Map: Town Centre Inset,600001,,local-plan-document,authoritative,blackpool-local-plan-2012-2027-policies-map-town-centre-inset,,document,,policies-map,https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Documents/Local-Plan-Adopted-Policies-Map-2012-27-Town-Centre.pdf,https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Planning-policy/Blackpool-local-plan/Core-strategy.aspx,blackpool-borough-council-core-strategy,,
local-plan-document,,3800348,2024-12-20,,,Policies Map Southern Area,600001,,local-plan-document,authoritative,policies-map-southern-area,,document,,policies-map,https://www.bolsover.gov.uk/index.php?option=com_content&view=article&id=90,https://www.bolsover.gov.uk/index.php?option=com_content&view=article&id=90,bolsover-district-council-local-plan-2022,,
local-plan-document,,3800349,2024-12-20,,,Part 1: Core Strategy (2012 – 2027),600001,,local-plan-document,authoritative,part-1-core-strategy-2012-2027,,document,,core-strategy;local-plan,https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Documents/J118003-107575-2016-updated-17-Feb-2016-High-Res.pdf,https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Planning-policy/Blackpool-local-plan/Core-strategy.aspx,blackpool-borough-council-core-strategy,,
local-plan-document,,3800350,2024-12-20,,,Blackpool Local Plan 2012-2027 Policies Map: Blackpool Borough,600001,,local-plan-document,authoritative,blackpool-local-plan-2012-2027-policies-map-blackpool-borough,,document,,policies-map,https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Documents/Local-plan-2021/Local-Plan-Adopted-Policies-Map-2012-27-Blackpool.pdf,https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Planning-policy/Blackpool-local-plan/Core-strategy.aspx,blackpool-borough-council-core-strategy,,
local-plan-document,,3800351,2024-10-02,,,Blackburn with Darwen Local Plan 2021 to 2037 Policies Map - Blackburn Town Centre Inset Map,600001,,local-plan-document,authoritative,blackburn-with-darwen-borough-council-local-plan-2021-5,,document,,policies-map,https://blackburn-darwen.org.uk/wp-content/uploads/Blackburn-TC-Inset-Map.pdf,https://www.blackburn.gov.uk/planning/planning-policies-strategies-and-guides/local-plan-2021-2037,blackburn-with-darwen-borough-council-local-plan-2021,,
local-plan-document,,3800352,2024-12-20,,,Site Allocations and Development Management Policies,600001,,local-plan-document,authoritative,site-allocations-and-development-management-policies,,document,,local-plan;site-allocations,https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Documents/LPP2-Adoption-Final-Feb-23.pdf,https://www.blackpool.gov.uk/Residents/Planning-environment-and-community/Planning/Planning-policy/Blackpool-local-plan/Site-allocations-and-development-management-policies.aspx,blackpool-borough-council-core-strategy,,
local-plan-document,,3800353,2024-12-20,,,Core Strategy and Placemaking Plan incorporating the Local Plan Partial Update,600001,,local-plan-document,authoritative,core-strategy-and-placemaking-plan-incorporating-the-local-plan-partial-update,,document,,core-strategy;local-plan,https://www.bathnes.gov.uk/sites/default/files/2023-06/1.%20Districtwide%20Composite%20plan%20final.pdf,https://www.bathnes.gov.uk/policy-and-documents-library/development-plan-core-strategy-placemaking-plan-and-local-plan-partial,local-plan-partial-update-removed-as-non-strategic,,
local-plan-document,,3800354,2024-12-20,,,Local Plan Core Strategy,600001,,local-plan-document,authoritative,local-plan-core-strategy,,document,,core-strategy;local-plan,https://www.blaby.gov.uk/media/4107/adopted-core-strategy.pdf,https://www.blaby.gov.uk/planning-and-building/local-plan/,blaby-district-council-local-plan-2019,,
local-plan-document,,3800355,2024-12-20,,,"New Local Plan Options Options for Spatial Strategy, Sites and Strategic Policies",600001,,local-plan-document,authoritative,new-local-plan-options-options-for-spatial-strategy-sites-and-strategic-policies,,document,,local-plan,https://www.blaby.gov.uk/media/4560/bdc-new-local-plan-options-consultation-document.pdf,https://www.blaby.gov.uk/planning-and-building/local-plan/new-local-plan/,blaby-district-new-local-plan,,
local-plan-document,,3800356,2024-10-02,,,Blackburn with Darwen Local Plan 2021 to 2037 Policies Map Rural Section,600001,,local-plan-document,authoritative,blackburn-with-darwen-borough-council-local-plan-2021-4,,document,,policies-map,https://blackburn-darwen.org.uk/wp-content/uploads/Local-Plan-Policies-Map-Rural-Section-1.pdf,https://www.blackburn.gov.uk/planning/planning-policies-strategies-and-guides/local-plan-2021-2037,blackburn-with-darwen-borough-council-local-plan-2021,,
local-plan-document,,3800357,2024-10-02,,,Local Plan Adoption Statement,600001,,local-plan-document,authoritative,chelmsford-city-council-local-plan-2013-50,,document,,adoption-statement,https://www.chelmsford.gov.uk/media/xi4etzfb/local-plan-adoption-statement.pdf,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-local-plan/adopted-local-plan/,chelmsford-city-council-local-plan-2013,,
local-plan-document,,3800358,2025-02-03,,,County Durham Plan Adoption Statement,600001,,local-plan-document,authoritative,county-durham-plan-adoption-statement,,document,,adoption-statement,https://www.durham.gov.uk/media/34073/County-Durham-Plan-Adoption-Statement/pdf/CountyDurhamPlanAdoptionStatement1.pdf?m=1720103327560,https://www.durham.gov.uk/article/7440/What-is-the-County-Durham-Plan,county-durham-plan,,
local-plan-document,,3800359,2025-02-03,,,County Durham Plan,600001,,local-plan-document,authoritative,county-durham-plan,,document,,local-plan,https://www.durham.gov.uk/media/34069/County-Durham-Plan/pdf/CountyDurhamPlanAdopted2020vDec2020.pdf?m=1732184551360,https://www.durham.gov.uk/article/7440/What-is-the-County-Durham-Plan,county-durham-plan,,
local-plan-document,,3800360,2025-02-03,,,Draft Elmbridge Local Plan 2037,600001,,local-plan-document,authoritative,draft-elmbridge-local-plan-2037,,document,,local-plan,https://www.elmbridge.gov.uk/sites/default/files/2023-08/CD001%20-%20Draft%20Elmbridge%20Local%20Plan%202037.pdf,https://www.elmbridge.gov.uk/local-plan-examination/submission-documents,elmbridge-new-local-plan,,
local-plan-document,,3800361,2025-03-18,,,City of York Local Plan 2017-2033,600001,,local-plan-document,authoritative,city-of-york-local-plan-2017-2033,,document,Local Plan,local-plan,https://www.york.gov.uk/downloads/file/10103/city-of-york-adopted-local-plan-2025,https://www.york.gov.uk/planning-policy/adopted-local-plan,city-of-york-local-plan,,
local-plan-document,,3800362,2025-02-03,,,LD12 Local Development Scheme 2024,600001,,local-plan-document,authoritative,ld12-local-development-scheme-2024,,document,,local-development-scheme,https://www.cityoflondon.gov.uk/assets/Services-Environment/Local-Development-Scheme-2024.pdf,https://www.cityoflondon.gov.uk/services/planning/planning-policy/city-plan-2040,city-plan-2040,,
local-plan-document,,3800363,2025-02-03,,,Policies map,600001,,local-plan-document,authoritative,policies-map-county-durham-plan,,document,,policies-map,https://durhamcounty.maps.arcgis.com/apps/instant/sidebar/index.html?appid=98d8317175a445b98709b7a50815067e,https://www.durham.gov.uk/article/7440/What-is-the-County-Durham-Plan,county-durham-plan,,
local-plan-document,,3800364,2024-10-02,,,HRA update with respect to modification of Policy 2 Nutrient Neutrality and with respect to GIRAMS (G2.4),600001,,local-plan-document,authoritative,norwich-city-council-local-plan-2018-38,,document,,sustainability-appraisal,https://www.gnlp.org.uk/sites/gnlp/files/2023-03/E16845%20GNLP%20Reg%2019%20HRA%202023-03-17.pdf,https://www.gnlp.org.uk/local-plan-examination-local-plan-examination-document-library/j-inspectors-report-and-adoption,norwich-city-council-local-plan-2018,,
local-plan-document,,3800365,2025-03-18,,,Adoption Statement,600001,,local-plan-document,authoritative,adoption-statement-city-of-york-local-plan,,document,Adoption statement for the City of York Local Plan 2017-2033,adoption-statement,https://www.york.gov.uk/downloads/file/10105/local-plan-adoption-statement,https://www.york.gov.uk/planning-policy/adopted-local-plan,city-of-york-local-plan,,
local-plan-document,,3800366,2025-02-03,,,Local Development Scheme 2023-2026,600001,,local-plan-document,authoritative,local-development-scheme-2023-2026,,document,,local-development-scheme,https://www.elmbridge.gov.uk/sites/default/files/2023-09/CD006%20-%20Local%20Development%20Scheme%202023-2026%20-July%202023.pdf,https://www.elmbridge.gov.uk/local-plan-examination/submission-documents,elmbridge-new-local-plan,,
local-plan-document,,3800367,2025-02-03,,,Core Strategy July 2011,600001,,local-plan-document,authoritative,core-strategy-july-2011,,document,,core-strategy,https://www.elmbridge.gov.uk/sites/default/files/2023-03/Core%20Strategy.pdf,https://www.elmbridge.gov.uk/planning/planning-policy-and-guidance/core-strategy,elmbridge-borough-council-local-plan-2011,,
local-plan-document,,3800368,2025-03-20,,,Sustainability Appraisal,600001,,local-plan-document,authoritative,sustainability-appraisal-city-plan-2040,,document,,sustainability-appraisal,https://www.cityoflondon.gov.uk/assets/Services-Environment/SA-Main-Report-Reg-19b.pdf,,city-plan-2040,,
local-plan-document,,3800369,2025-03-20,,,Sustainability Appraisal Appendix 2 Baseline Info,600001,,local-plan-document,authoritative,sustainability-appraisal-appendix-2-baseline-info,,document,,sustainability-appraisal,https://www.cityoflondon.gov.uk/assets/Services-Environment/Appendix-2-SA-Baseline-Information-Reg-19b.pdf,,city-plan-2040,,
local-plan-document,,3800370,2025-03-20,,,Sustainability Appraisal Appendix 3 Responses,600001,,local-plan-document,authoritative,sustainability-appraisal-appendix-3-responses,,document,,sustainability-appraisal,https://www.cityoflondon.gov.uk/assets/Services-Environment/Appendix-3-SA-Consultation-Responses-Reg-19b.pdf,,city-plan-2040,,
local-plan-document,,3800371,2025-03-20,,,City Plan 2040 Viability Assessment,600001,,local-plan-document,authoritative,city-plan-2040-viability-assessment,,document,,viability-assessment,https://www.cityoflondon.gov.uk/assets/Services-Environment/City-Plan-2040-Viability-Assessment.pdf,,city-plan-2040,,
local-plan-document,,3800372,2025-03-20,,,Policies Maps City Plan 2040,600001,,local-plan-document,authoritative,policies-maps-city-plan-2040,,document,,policies-map,https://www.cityoflondon.gov.uk/assets/Services-Environment/Policies-Maps-City-Plan-2040-2024.pdf,,city-plan-2040,,
local-plan-document,,3800373,2025-03-20,,,Sustainability Appraisal Appendix 1 Other Plans,600001,,local-plan-document,authoritative,sustainability-appraisal-appendix-1-other-plans,,document,,sustainability-appraisal,https://www.cityoflondon.gov.uk/assets/Services-Environment/Appendix-1-SA-Other-Plans-and-Programmes-Reg-19b.pdf,,city-plan-2040,,
local-plan-document,,3800374,2025-03-20,,,Sustainability Appraisal Appendix 4,600001,,local-plan-document,authoritative,sustainability-appraisal-appendix-4,,document,,sustainability-appraisal,https://www.cityoflondon.gov.uk/assets/Services-Environment/Appendix-4-SA-of-Reasonable-Alternatives-Reg-19b.pdf,,city-plan-2040,,
local-plan-document,,3800375,2025-03-20,,,Sustainability Appraisal Appendix 5,600001,,local-plan-document,authoritative,sustainability-appraisal-appendix-5,,document,,sustainability-appraisal,https://www.cityoflondon.gov.uk/assets/Services-Environment/Appendix-5-SA-Assessments-Revised-Proposed-Submission-City-Plan-2040-Reg-19b.pdf,,city-plan-2040,,
local-plan-document,,3800376,2025-03-20,,,City of London Local Plan 2040,600001,,local-plan-document,authoritative,city-of-london-local-plan-2040,,document,,local-plan,https://www.cityoflondon.gov.uk/assets/Services-Environment/City-Plan-2040.pdf,,city-plan-2040,,
local-plan-document,,3800377,2025-03-20,,,City Plan 2040 Policies Maps Changes,600001,,local-plan-document,authoritative,city-plan-2040-policies-maps-changes,,document,,policies-map,https://www.cityoflondon.gov.uk/assets/Services-Environment/City-Plan-Policies-Map-Changes-2024.pdf,,city-plan-2040,,
local-plan-document,,3800378,2025-03-20,,,Strategic Housing Market Assessment,600001,,local-plan-document,authoritative,strategic-housing-market-assessment,,document,,strategic-housing-market-assessment,https://www.cityoflondon.gov.uk/assets/Services-Environment/SHMA-Housing-Needs-Assessment-2023.pdf,,city-plan-2040,,
local-plan-document,,3800379,2024-10-02,,,Chelmsford Adopted Local Plan (with maps),600001,,local-plan-document,authoritative,chelmsford-city-council-local-plan-2013-1,,document,,local-plan,https://www.chelmsford.gov.uk/media/id1jmniz/chelmsford-local-plan-may-2020-includes-a1-plans.pdf,https://www.chelmsford.gov.uk/planning-and-building-control/planning-policy-and-local-plan/adopted-local-plan/,chelmsford-city-council-local-plan-2013,,
local-plan-document,,3800380,2024-10-02,,,Local Plan (Adopted 2015) Policies Map A (PDF),600001,,local-plan-document,authoritative,city-of-london-corporation-local-plan-2015-2,,document,,policies-map,https://www.cityoflondon.gov.uk/assets/Services-Environment/planning-local-plan-adopted-policies-mapa-adopted-2015.pdf,https://www.cityoflondon.gov.uk/services/planning/planning-policy/local-plan-2015,city-of-london-corporation-local-plan-2015,,
local-plan-document,,3800381,2024-10-02,,,Lambeth Local Plan 2021,600001,,local-plan-document,authoritative,london-borough-of-lambeth-local-plan-2020-1,,document,,local-plan,https://beta.lambeth.gov.uk/sites/default/files/2021-09/Lambeth%20Local%20Plan%202021.pdf,https://www.lambeth.gov.uk/planning-building-control/planning-policy-guidance/lambeth-local-plan-2021,london-borough-of-lambeth-local-plan-2020,,
local-plan-document,,3800382,2024-10-02,,,Adoption Statement,600001,,local-plan-document,authoritative,london-borough-of-lambeth-local-plan-2020-3,,document,,adoption-statement,https://beta.lambeth.gov.uk/sites/default/files/2021-09/Local%20Plan%202021%20Adoption%20Statement.pdf,https://www.lambeth.gov.uk/planning-building-control/planning-policy-guidance/lambeth-local-plan-2021,london-borough-of-lambeth-local-plan-2020,,
local-plan-document,,3800383,2024-10-02,,,Sustainability Appraisal Adoption Statement,600001,,local-plan-document,authoritative,london-borough-of-lambeth-local-plan-2020-4,,document,,adoption-statement;sustainability-appraisal,https://beta.lambeth.gov.uk/sites/default/files/2021-09/Sustainability%20Appraisal%20Adoption%20Statement.pdf,https://www.lambeth.gov.uk/planning-building-control/planning-policy-guidance/lambeth-local-plan-2021,london-borough-of-lambeth-local-plan-2020,,
local-plan-document,,3800384,2024-10-02,,,erratum notice,600001,,local-plan-document,authoritative,london-borough-of-lambeth-local-plan-2020-5,,document,,local-plan,https://beta.lambeth.gov.uk/sites/default/files/2021-10/Erratum%20notice_0.pdf,https://www.lambeth.gov.uk/planning-building-control/planning-policy-guidance/lambeth-local-plan-2021,london-borough-of-lambeth-local-plan-2020,,
local-plan-document,,3800385,2024-10-02,,,The Notice of Adoption,600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-1,,document,,adoption-statement,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Local%20Plan/adoption/Luton-Local-Plan-2011-31-adoption-statement.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800386,2024-10-02,,,Sustainability Appraisal and Strategic Environmental Assessment for the Luton Local Plan,600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-2,,document,,sustainability-appraisal,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Local%20Plan/adoption/Luton-Local-Plan-2011-2031-post-adoption-statement.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800387,2024-10-02,,,Luton Local Plan (2011 to 2031),600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-3,,document,,local-plan,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Local%20Plan/adoption/Luton-Local-Plan-2011-2031-November-2017.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800388,2024-10-02,,,Policies map,600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-4,,document,,policies-map,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Local%20Plan/adoption/Luton-Local-Plan-2011-2031-policies-map.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800389,2024-10-02,,,Town Centre Inset Map,600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-5,,document,,local-plan;policies-map,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Local%20Plan/adoption/Luton-Local-Plan-2011-2031-Luton-town-centre-inset-map.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800390,2024-10-02,,,Luton Local Plan (2011- 2031) Adoption Statement,600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-6,,document,,adoption-statement,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Local%20Plan/adoption/Luton-Local-Plan-2011-31-adoption-statement.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800391,2024-10-02,,,Inspectors report into the examination of the Luton Local Plan dated 1 August 2017,600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-7,,document,,inspectors-report,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Local%20Plan/adoption/Luton-Local-Plan-2011-2031-final-Inspectors-report.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800392,2024-10-02,,,Inspector's report August 2017 Schedule of Proposed Main Modifications to Luton Local Plan,600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-8,,document,,inspectors-report,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Local%20Plan/adoption/Luton-Local-Plan-2011-2031-final-Inspectors-schedule-appendix-Main-Modifications.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800393,2024-10-02,,,Sustainability Appraisal Report,600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-9,,document,,sustainability-appraisal,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Local%20Plan/adoption/Luton-Local-Plan-2011-2031-sustainability-appraisal-report.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800394,2024-10-02,,,Technical note - Sustainability Appraisal Addendum post Main Modifications,600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-11,,document,,sustainability-appraisal,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Local%20Plan/adoption/Luton-Local-Plan-2011-2031-Sustainability-Appraisal-Addendum-post-Main-Mods.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800395,2024-10-02,,,Luton Local Development Scheme,600001,,local-plan-document,authoritative,luton-borough-council-local-plan-2011-13,,document,,local-development-scheme,https://www.luton.gov.uk/Environment/Lists/LutonDocuments/PDF/Planning/LDS_2017.pdf,https://m.luton.gov.uk/Page/Show/Environment/Planning/Regional%20and%20local%20planning/Pages/Local%20Plan%202011%20-%202031.aspx#accordion_1,luton-borough-council-local-plan-2011,,
local-plan-document,,3800396,2024-10-02,,,Local Plan (Adopted 2015),600001,,local-plan-document,authoritative,city-of-london-corporation-local-plan-2015-1,,document,,local-plan,https://www.cityoflondon.gov.uk/assets/Services-Environment/planning-local-plan-adopted-2015.pdf,https://www.cityoflondon.gov.uk/services/planning/planning-policy/local-plan-2015,city-of-london-corporation-local-plan-2015,,
